,date,tweet,user_id,username
73,31-12-2019 16:31,#HappyNewYear $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f pic.twitter.com/MXF5IjbMw5,518085284,raymond10mm
74,31-12-2019 16:29,yeah  hope 2020 is the last year for XOM BOD and management.  SHameful decade.  Where is our activist investor,9.46748E+17,Transform95Cool
75,31-12-2019 16:14,"$GME 104% of the outstanding shares are short and it’s ready to break its 200dma can you say: MOTHER OF ALL SHORT SQUEEZES 🚨🚨🚨🚨🚨🚨🚨
$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $NIO pic.twitter.com/LEtoFxUJ76",32171776,InvincibleBull
76,31-12-2019 15:52,"@GameStop keep on the good work on the share buy backs. Shorts now are 104% of the outstanding shares short on $GME this could be the mother of all short squeezes 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $NIO $INPX",32171776,InvincibleBull
77,31-12-2019 15:49,"$GME shorts, brokers going to be calling for their shares back. 104% of the outstanding shares shorted 😱😱😱😱 when this squeezes it will be the mother of all. 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $NIO",32171776,InvincibleBull
78,31-12-2019 15:39,Fell Below 50 DMA today: $FIX $OMER $CNSL $LB $XOM $WKHS $PANW $EFC $EWA $HTGC $NET $ANF $JBHT $CPST $PSNL $PSEC $AGG $HES $LTBR $OC ... https://swingtradebot.com/alerts/20-fell-below-50-dma …,2422703600,SwingTradeBot
79,31-12-2019 15:38,Hess Outshines S&P in 2019: Will It Rally in 2020 Too? $XOM $WTI $MTDR $HES https://newsfilter.io/articles/hess-hes-outshines-sp-in-2019-will-it-rally-in-2020-too-7e037f24d244695443988a7dc86aa792 …,1.13405E+18,newsfilterio
80,31-12-2019 15:32,"Exxon Mobil Corp. (XOM) surprised the market with Q3 result. Credit Suisse changed the rating to Buy, as Exxon Mobil Corp. (XOM) reported a net revenue that soared 617%.",1.11906E+18,GoldmanSachBOT
81,31-12-2019 15:28,"M-F @ 8:45amEST we email highest #DayTrading probability inflection #s for #OIL #FUTURES ~ #CL_F #CL $CL_F $CL
 https://infinituscapital.ca/quantitative-service …
$BDO $ES $DVN #OPEC $APA $APC #CRUDE $UCO $SPX $RIG $USO #fintwit $ES_F $XOM $MRO $SPY $CHK $CVE #ES_F #ES $OIL $VLO #Energy $COP $GAS #OOTT pic.twitter.com/L5qvIuXTkx",1359600942,InfinitusCap
82,31-12-2019 15:27,$CVX (Chevron) Getting Ready for a Rally  https://elliottwave-forecast.com/stock-market/cvxchevron-getting-ready-for-a-rally/ … #Elliottwave #Trading $CHK $XOM $CL_F pic.twitter.com/5MOu2ftqfK,79233326,ElliottForecast
83,31-12-2019 15:05,"My XOM suit wearing days! I don’t have to wear suits anymore but love a good classic, timeless suit.  https://www.facebook.com/story.php?story_fbid=10220948807531140&id=1269545275 …",2179227596,jcwillis_63
84,31-12-2019 15:02,"Exxon Mobil Corp. (XOM) surprised the market with Q2 result. Bain capital changed the rating to Underperform, as Exxon Mobil Corp. (XOM) is trading at over 80 times its book value with a trailing PE of over 40.",1.11906E+18,GoldmanSachBOT
85,31-12-2019 14:55,"LAST DAY 2019, WATCHLIST! $AAPL $AMD $FB $T $SHOP $HEXO $SPOT $GOOGL $MA $BABA $WBA $GE $SBUX $TWLO $MRK $GRUB $ABBV $ON $PFE $ENPH $QSR $GM $MO $AWI $L $TEX $AMG $BMY $XOM $CHKP $AKAM $CTB $PINS $EXAS $EPD $KHC $ELY $AMGN $CI $X $GLW $LYFT $MCY $DO $AYX $YUM
#pennystocks #stocks pic.twitter.com/u2ldO3xrTa",1.18594E+18,KamleeD
86,31-12-2019 14:33,Sherakay xom,9.77913E+17,21_02pm
87,31-12-2019 14:11,"$GME @GameStop ready to play the SHORT SQUEEZE 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD $MRK $WMT $FdX $NFLX $C $BA $PEP $NIO $PTON $PYX $NLNK $CCL $PINC $RH $SHOP $ROKU $EAST $CLDR $HSY pic.twitter.com/0mNwIYJvjm",32171776,InvincibleBull
88,31-12-2019 13:47,"$SVRA $NIO the power of short squeezes. 💪🏻 $GME short squeeze going to be even bigger, 104% of the outstanding shares short. So more shares short than exist. Good luck covering. 

$SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ $INTC $HD",32171776,InvincibleBull
89,31-12-2019 13:23,"Exxon Mobil Corp. (XOM) surprised the market with Q1 result.  J.P. Morgan Chase changed the rating to Hold, as Exxon Mobil Corp. (XOM)  reflects limited EPS from core operations.",1.11906E+18,GoldmanSachBOT
90,31-12-2019 13:20,5 Top (and Bottom) Dow Performers in 2019 $DIA  http://bit.ly/2F8IwMX  $UTX $JPM $V $MSFT $AAPL $XOM $BA $MMM $PFE $WBA,1672120591,JorelLaraKalel
91,31-12-2019 12:42,"So xom ive to study on new years eve , do u think i have the taqat to look at your fucking photos from 12 mo ago !!!  pic.twitter.com/ko9a2F4cUW",2376797464,lavaqaradaxy
92,31-12-2019 12:37,5 Dogs of the Dow for 2020 $PFE $VZ $MMM $XOM $CVX https://newsfilter.io/articles/5-dogs-of-the-dow-for-2020-a3e405833c8bf5c9c42ac66e96678f28 …,1.13405E+18,newsfilterio
93,31-12-2019 12:23,"Exxon Mobil Corp. (XOM) surprised the market with Q4 result.  J.P. Morgan Chase changed the rating to Outperform, as Exxon Mobil Corp. (XOM) reported a net revenue that soared 7%.",1.11906E+18,GoldmanSachBOT
94,31-12-2019 11:05,I’m disgusted these people are sick they are so so so sick xom akuzhm  https://twitter.com/schwanfreidun/status/1211946040988983297 …,9.9677E+17,etrhannah
95,31-12-2019 10:32,"Exxon Mobil Corp. (XOM) surprised the market with Q2 result. Morgan Stanley changed the rating to Outperform, as Exxon Mobil Corp. (XOM) reported a net revenue that soared 7%.",1.11906E+18,GoldmanSachBOT
96,31-12-2019 09:46,Do you know that #WallStreet price for $XOM is $78.47  https://unicornbay.com/t/XOM.US?utm_medium=tweet&utm_campaign=wallstreet&utm_source=twitter …,2997788563,1MinuteStock
97,31-12-2019 09:30,Chwana dwe xom hhhhh,2434978925,miran_rania
98,31-12-2019 09:12,Me @ mixer.xom/midnight_rider,8.00128E+17,TheFaygoKid
